"ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","X","Y"
"31642","8600000US31642","31642","471484645","10278777",-82.8901162520,31.2771116140
"30602","8600000US30602","30602","1853369","23458",-83.3723677420,33.9432566890
"96740","8600000US96740","96740","612324512","72949235",-155.9013112500,19.7451953960
"96772","8600000US96772","96772","835290208","22393920",-155.6298978300,19.1903774310
"83839","8600000US83839","83839","282367238","2197755",-116.1699268600,47.6100470600
"83347","8600000US83347","83347","544020672","4673912",-113.8807047500,42.7339207250
"61775","8600000US61775","61775","89741479","83333",-88.3671442160,40.6508539050
"61243","8600000US61243","61243","70557857","0",-89.6829435940,41.6187563460
"62231","8600000US62231","62231","492077687","2352680",-89.3302663480,38.6416187550
"60173","8600000US60173","60173","15861756","9786",-88.0519586290,42.0515696740
"62947","8600000US62947","62947","177079065","413509",-88.4400174190,37.5634248970
"61519","8600000US61519","61519","3075062","0",-90.0889650830,40.4600877050
"62862","8600000US62862","62862","69595337","76990",-88.2961598530,38.2172883210
"46322","8600000US46322","46322","17915315","95626",-87.4587451910,41.5482660200
"46946","8600000US46946","46946","842442","70336",-85.7304584720,41.0394256720
"47342","8600000US47342","47342","129533430","276028",-85.5123325970,40.3219557570
"47836","8600000US47836","47836","509465","0",-87.1790312600,39.6460480000
"50127","8600000US50127","50127","28260","0",-93.2058107070,41.7771416650
"50255","8600000US50255","50255","456756","0",-92.3322377450,41.4557870350
"51248","8600000US51248","51248","214496951","0",-95.6578301980,43.2055521460
"50319","8600000US50319","50319","213692","0",-93.6043693100,41.5909511050
"50169","8600000US50169","50169","103003312","302211",-93.3525665230,41.6584481980
"50431","8600000US50431","50431","1936775","0",-93.3682350690,42.7371136760
"66770","8600000US66770","66770","17964807","297319",-94.7175510770,37.0809981630
"67016","8600000US67016","67016","777653","0",-97.5147685840,37.8867632100
"40391","8600000US40391","40391","620124098","6514570",-84.1451755450,37.9694208340
